Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guinea-Bissau,GNB,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.407457651,4.433024359,4.427806941,4.43371142,4.469082665,4.528484263,4.555685541,4.51851006,4.440575992,4.397711328,4.376346469,4.375497479,4.397923528,4.412331,4.418067092,4.384313017,4.307211044,4.196431021,4.062170189,3.978792125,4.032450321,4.162065891,4.283330095,4.396867109,4.500933913,4.594814957,4.679928454,4.757057617,4.826598821,4.890840793,4.951784962,4.887781477,4.712562993,4.552789601,4.403269063,4.264341524,4.13302857,4.002743031,3.876644795,3.757656994,3.645908458,3.540825078,3.439150426,3.339305084,3.243229908,3.152909855,3.069012647,2.99333891,2.927902572,2.876096819,2.83854359,2.814793301,2.806232691,2.813706927,2.836621311,2.876218186,2.931884275,2.999528203,3.075970368,3.15771714,3.229366387,3.283165869,
Equatorial Guinea,GNQ,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.444929125,5.393814582,5.33816665,5.279294516,5.217287447,5.154263395,5.090063536,5.026652606,4.96837905,4.906792638,4.83828311,4.778723633,4.733037478,4.69371178,4.651154915,4.603845099,4.548622718,4.495347896,4.454566175,4.406176154,4.365348895,4.342835278,4.322955302,4.260810043,4.160780366,4.067370368,3.9870236,3.91952547,3.859620292,3.803497327,3.749706111,3.698666781,3.649962691,3.602625475,3.557067512,3.515558639,3.477878994,3.442656749,3.407848523,3.37293394,3.383997241,3.442222109,3.508871463,3.583299008,3.66566182,3.759230946,3.864772356,3.978967907,4.092884546,4.19279161,4.266626524,4.194138508,4.00291319,3.834617739,3.7094587,3.63711945,3.60973794,3.615162054,3.636846578,3.658827641,3.662607595,3.638937323,
Greece,GRC,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.105504323,9.354250072,9.645544981,9.960887092,10.2843176,10.61735438,10.97010166,11.30210722,11.59760268,11.87784053,12.16100613,12.43557029,12.68361481,12.91666854,13.14455391,13.3656505,13.58043512,13.78005934,13.95805642,14.10324562,14.1927583,14.23917201,14.2738611,14.31097651,14.35504089,14.41579516,14.50910015,14.63237659,14.80142813,15.02304237,15.27962807,15.5592648,15.85299808,16.1679285,16.48726191,16.80022552,17.12309006,17.46004706,17.78881755,18.10281502,18.41644915,18.74696503,19.09174241,19.42572047,19.73507536,20.01524807,20.21527082,20.30812983,20.39851294,20.57618792,20.8455,21.18585726,21.50625973,21.77016097,22.02059982,22.26729207,22.52546763,22.76077268,22.97069994,23.20156102,23.47599298,23.7944306,
Grenada,GRD,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,6.331636262,6.367281002,6.42022395,6.487837128,6.570939245,6.656190045,6.731638799,6.79778793,6.872802582,6.974070639,7.118407401,7.301061654,7.492242485,7.669369759,7.817695962,7.946288149,8.062723422,8.145512459,8.197437095,8.240447897,8.273062579,8.254173863,8.16581384,8.041340057,7.934789029,7.88620427,7.891193631,7.935635793,8.008999098,8.091427428,8.15287264,8.200569345,8.256002211,8.332681783,8.434423688,8.567417081,8.735405958,8.926382991,9.142630325,9.38393529,9.642017735,9.83189044,9.983890943,10.11786089,10.17837245,10.22706481,10.2617468,10.28081264,10.28070081,10.27343541,10.28737362,10.30131116,10.30685732,10.31741246,10.34535713,10.38962137,10.43821231,10.48241173,10.54282069,10.62940374,10.73583118,10.87970957,
Greenland,GRL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.373633339,2.456236825,2.517974968,2.574098492,2.617699312,2.630164956,2.702702703,2.819425514,2.917719811,3.005327409,3.095881476,3.242180355,3.419305298,3.590660261,3.763428951,3.935465411,4.106105448,4.249583589,4.348208011,4.427152027,4.504543866,4.560661328,4.599931758,4.618042388,4.617850971,4.616525555,4.6005386,4.583451117,4.593202061,4.615840411,4.703877123,4.830060644,4.949014276,5.09511001,5.227825148,5.337284027,5.455627436,5.576642895,5.694359289,5.79024035,5.856243663,5.924035201,5.990250194,6.065357008,6.162011594,6.326020341,6.56521003,6.805987009,7.027832252,7.223135188,7.372340023,7.472697729,7.526414274,7.541814879,7.57058935,7.68662092,7.879235563,8.10207095,8.3101497,8.484871421,8.763586957,9.185741088,
Guatemala,GTM,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.398227357,2.42139468,2.450319343,2.480082009,2.509601858,2.541830722,2.57200366,2.594359604,2.609297747,2.620529519,2.633904623,2.652992043,2.677233741,2.707185826,2.746352052,2.793442874,2.833118497,2.869166974,2.908305523,2.940931065,2.965751284,2.985865394,3.031810557,3.10053159,3.155822283,3.203901934,3.260353977,3.328067731,3.404448617,3.485060529,3.566426693,3.652258999,3.743209081,3.832843594,3.891182001,3.920159085,3.952595108,3.990911305,4.026645623,4.054695461,4.078883641,4.098806363,4.115244269,4.133460453,4.156552606,4.185771187,4.219572538,4.255726812,4.293750386,4.334037665,4.376063638,4.422735104,4.479371036,4.551175553,4.632034463,4.713907205,4.799879976,4.894843847,5.002290546,5.122251304,5.247089674,5.340339415,
Guam,GUM,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,1.722201423,1.735663591,1.751362815,1.777237929,1.810610734,1.851134807,1.898852627,1.962914978,2.029908762,2.089227706,2.144108462,2.177860666,2.210626186,2.256113655,2.318650401,2.403981088,2.496302745,2.605218598,2.723615595,2.867227541,3.000791169,3.102278681,3.212010674,3.315747824,3.421077558,3.534096565,3.633537034,3.730907676,3.853092886,4.02180525,4.201680672,4.358721182,4.515751345,4.651329412,4.761871332,4.869604719,4.983756695,5.101952796,5.228515141,5.364943137,5.530624775,5.734859281,5.954565312,6.177510235,6.383070932,6.555645465,6.693770783,6.80067828,6.8941487,7.021679698,7.288152289,7.703569394,8.172693088,8.671649397,9.200162011,9.737653949,10.27457342,10.80682486,11.34606517,11.90165465,12.41270825,12.84862087,
Guyana,GUY,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.921907123,3.9127074,3.857787982,3.813762905,3.783354058,3.769936797,3.772328842,3.785991345,3.806280632,3.82656419,3.844411548,3.847065153,3.833466076,3.819358321,3.808833085,3.804360146,3.807137063,3.815188978,3.824859064,3.834589262,3.841860524,3.853620224,3.869813192,3.883450597,3.899405637,3.923878754,3.963126745,4.018961922,4.085306039,4.151184615,4.202849592,4.229625729,4.220913378,4.187508288,4.150114991,4.11281141,4.084657676,4.074832575,4.083968411,4.10501369,4.133420399,4.167985885,4.20133505,4.252003884,4.32684921,4.407694682,4.494253478,4.592071306,4.701763376,4.821987649,4.95774011,5.114601699,5.27699518,5.43102305,5.590187909,5.761586813,5.942799952,6.1323948,6.265989777,6.441103436,6.673541164,6.836784233,
High income,HIC,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.832191028,9.985713638,10.13232028,10.27031474,10.4137366,10.56538569,10.72476518,10.89865853,11.05806449,11.20069363,11.35703493,11.51443481,11.69027965,11.88097919,12.07570031,12.27793861,12.48347489,12.69970495,12.91351792,13.10283493,13.22873365,13.27536317,13.28069314,13.26087523,13.29813382,13.45510613,13.65996156,13.85772937,14.06814578,14.26506288,14.44099786,14.61919537,14.78714357,14.93775242,15.09108549,15.25174246,15.39646141,15.52633084,15.64417049,15.76014103,15.89303449,16.04932893,16.20268047,16.34141037,16.49029429,16.65887698,16.8239844,16.9741007,17.13079417,17.30637775,17.46938911,17.66973554,17.98066581,18.33987689,18.68905172,19.00512286,19.33694226,19.66891567,19.97777205,20.3079578,20.65836069,21.01902775,
"Hong Kong SAR, China",HKG,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.942638912,4.087833472,4.232332819,4.391783139,4.573833361,4.79570163,5.028700694,5.246352312,5.464689404,5.691324263,5.937559775,6.160628766,6.345430394,6.527306691,6.712084554,6.92217328,7.160762604,7.398459267,7.617894794,7.818539442,8.032926579,8.240393384,8.408176817,8.554703464,8.705001923,8.909447684,9.130787809,9.322170835,9.501496089,9.667895343,9.856579282,10.07842474,10.29661603,10.50668595,10.72406913,11.00018377,11.23199425,11.34239622,11.46103417,11.60157899,11.74426533,11.93226196,12.15471072,12.37434169,12.57522664,12.74819581,12.87295157,12.9259342,12.96702475,13.0692334,13.23524425,13.47512436,13.79522749,14.18069359,14.64626499,15.18610852,15.75811725,16.34992159,16.98442527,17.67610354,18.43210244,19.2695996,
Honduras,HND,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.525780562,3.51772679,3.523254957,3.533487839,3.537152165,3.531283555,3.517248478,3.495831734,3.468815804,3.440295242,3.412782679,3.384266596,3.35387405,3.321331012,3.287951164,3.305027787,3.368376591,3.426699322,3.475589033,3.508029594,3.525688493,3.529594815,3.521781079,3.51198431,3.512556146,3.526639329,3.553101565,3.593168083,3.59266773,3.549445104,3.511181083,3.477609335,3.446208938,3.417610172,3.395304374,3.379664865,3.369696834,3.364175625,3.355725556,3.347279682,3.342880457,3.34050005,3.341655857,3.34408642,3.3466346,3.348965691,3.352651796,3.360060337,3.373040724,3.394847516,3.42793688,3.473336549,3.535107889,3.616629281,3.714146094,3.828014993,3.954052473,4.084826935,4.220297237,4.359964969,4.488675641,4.59170386,
Heavily indebted poor countries (HIPC),HPC,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.261654034,3.253966259,3.250928489,3.247900746,3.245089867,3.242121075,3.239297595,3.237653203,3.237554828,3.237769722,3.236695459,3.233665497,3.230166658,3.228349426,3.227359481,3.227094913,3.231392709,3.236883753,3.239603947,3.241941507,3.239972517,3.234881478,3.230595193,3.222639529,3.21478398,3.211013614,3.20932052,3.213526703,3.2158658,3.211610538,3.207967733,3.202300058,3.191355723,3.178747078,3.163845308,3.149499974,3.140370114,3.133503408,3.126529226,3.121260547,3.118866131,3.1153074,3.109355518,3.10189755,3.093599573,3.085559339,3.078929708,3.074754426,3.070854764,3.069087151,3.071464101,3.076617866,3.083481956,3.089270613,3.094769844,3.105821153,3.123114416,3.144302032,3.170407275,3.200962178,3.224288704,3.23437553,
Croatia,HRV,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,8.786947782,8.941399859,9.122373742,9.333591235,9.588039474,9.883800164,10.2005952,10.51680901,10.82386235,11.1376004,11.47171088,11.81763532,12.1700991,12.5262506,12.87885681,13.21926298,13.54141314,13.83896192,14.09085633,14.24148678,14.19118965,13.91395126,13.52184688,13.18771988,13.10484647,13.27873052,13.5645076,13.87853793,14.20595051,14.54714444,14.89875117,15.31620088,15.77732366,16.14403117,16.45052189,16.91227387,17.39590315,17.75227702,18.09446494,18.4250976,18.73582603,19.07799958,19.44505104,19.75636026,20.0513346,20.33064566,20.57884722,20.80853166,20.98029387,21.06081188,21.04823466,21.15323433,21.44133785,21.79009197,22.19979939,22.61695341,23.0010531,23.39832353,23.83563545,24.3030281,24.75957635,25.19391231,
Haiti,HTI,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.687725008,3.708174632,3.742939417,3.787097179,3.84175209,3.908190398,3.982911928,4.064905638,4.151274449,4.238005156,4.322703574,4.404846833,4.482834995,4.555390187,4.620409704,4.676104028,4.72217729,4.758429891,4.78531437,4.802828767,4.810679395,4.809520835,4.800234743,4.783865929,4.760714885,4.731705962,4.698552665,4.66092555,4.6193093,4.573579269,4.52353062,4.473551088,4.425254309,4.378848369,4.336905369,4.302020251,4.275046271,4.25365737,4.238983415,4.234032709,4.236920571,4.246949872,4.265679681,4.291724596,4.317565947,4.344388056,4.375418229,4.407596738,4.44122944,4.476024941,4.473977146,4.472370175,4.504957792,4.525468271,4.556959537,4.613735227,4.679034987,4.751600115,4.831272574,4.916413932,4.999686919,5.072429072,
Hungary,HUN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,10.16144307,10.46024036,10.76102122,11.06744968,11.39752192,11.72395499,12.04897296,12.36282566,12.63550857,12.87039911,13.09239999,13.32678789,13.61027095,13.91929444,14.22768888,14.50610718,14.74051567,14.99340415,15.23812963,15.46099335,15.50203045,15.23843307,14.87395793,14.50228821,14.37814683,14.57075719,14.83241978,15.12216202,15.41440526,15.64248857,15.86573921,16.11631496,16.32323334,16.51911593,16.72935163,16.96192655,17.18086365,17.38413718,17.60895914,17.79877088,17.97214262,18.15061419,18.32344458,18.49219653,18.66135866,18.85365806,19.05280162,19.28469197,19.53093499,19.80104111,20.03917855,20.22563905,20.49026111,20.83540038,21.22277821,21.61703301,22.03370431,22.40961166,22.79112356,23.30797764,23.83585836,24.2085059,
IBRD only,IBD,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.533938096,4.539163617,4.557203365,4.57386965,4.594713183,4.633962109,4.681703405,4.730776727,4.782803639,4.831998204,4.878798019,4.932898828,4.994918254,5.059824299,5.135890468,5.216506105,5.293520601,5.372158556,5.453878702,5.531391553,5.586163099,5.609938225,5.615416635,5.623217535,5.643151659,5.667558087,5.698351505,5.739089874,5.794270579,5.868335547,5.948578381,6.029264295,6.119402849,6.225133999,6.332096365,6.436616332,6.538451099,6.638782142,6.744232627,6.847175839,6.953682368,7.072475818,7.202400034,7.334089449,7.456251627,7.570815979,7.681342207,7.774633993,7.844889367,7.912509834,7.992867066,8.105120031,8.249689648,8.41838663,8.625567753,8.877560461,9.153028544,9.457315916,9.785768619,10.12483224,10.46726255,10.76637885,
IDA & IBRD total,IBT,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.34646043,4.345400471,4.356837005,4.368556654,4.384161873,4.415216162,4.453770767,4.493665366,4.536238258,4.576548511,4.614643487,4.657108097,4.705739509,4.757955472,4.819160027,4.883565753,4.945573893,5.009444204,5.075074228,5.136497523,5.178558184,5.194787177,5.195792728,5.198279383,5.211042992,5.228117767,5.250598414,5.281527271,5.323893293,5.380477893,5.441799773,5.503383579,5.571657469,5.651105327,5.730700185,5.808114703,5.883176121,5.95729842,6.035820677,6.112469241,6.191294481,6.278638546,6.37381956,6.46986919,6.557963617,6.639323037,6.716511757,6.77971824,6.825243931,6.868813303,6.922288174,7.000967407,7.106078057,7.231007902,7.384882407,7.572405401,7.777313395,8.003593341,8.247259016,8.497387011,8.745628248,8.956480547,
IDA total,IDA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.434360576,3.415443572,3.402386464,3.392726369,3.386515663,3.382485707,3.380885967,3.381891707,3.384762407,3.387797613,3.388877428,3.379498345,3.370160144,3.370476475,3.371913368,3.372492735,3.37726196,3.387123692,3.396427533,3.404005116,3.406695951,3.405617724,3.403788351,3.400454912,3.399571126,3.402886479,3.40720452,3.41389925,3.420241369,3.423648621,3.427053874,3.43143071,3.435909646,3.438706092,3.439203519,3.440440549,3.443201364,3.448388128,3.457372358,3.47010161,3.484123794,3.496627203,3.509609166,3.522932528,3.534904228,3.545433911,3.555424083,3.565151948,3.574577055,3.585594358,3.601277207,3.621818965,3.647873948,3.679163291,3.712879625,3.752808486,3.80024404,3.854742149,3.916289481,3.982207631,4.042151859,4.092432028,
IDA blend,IDB,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.660348212,3.623131419,3.59313745,3.569860042,3.551772832,3.536117364,3.523365139,3.512511626,3.503702297,3.495618364,3.485433685,3.470755172,3.45381306,3.437648568,3.422344561,3.40885207,3.398777603,3.392673064,3.389233579,3.384786994,3.371917705,3.35486451,3.341045976,3.330660884,3.325827479,3.323707568,3.32084816,3.318765524,3.319438269,3.323883953,3.330878827,3.339733587,3.351775215,3.365234211,3.376322057,3.384470983,3.391338268,3.398498923,3.405248786,3.412551797,3.420537621,3.429118889,3.441192145,3.455097274,3.468008257,3.479583697,3.490748936,3.501820454,3.512559532,3.523144346,3.537454506,3.555947332,3.57609653,3.597195313,3.618192795,3.643804242,3.676724451,3.715745261,3.76118579,3.809705626,3.851684766,3.884648667,
Indonesia,IDN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.688532237,2.759636731,2.825936538,2.886623663,2.945323864,2.990138026,3.03862796,3.106539944,3.177219541,3.248899999,3.321481252,3.394686821,3.467964493,3.540212863,3.611154592,3.680178173,3.746893789,3.810580929,3.86927569,3.921167973,3.965965735,4.003632888,4.035303773,4.064562386,4.093333809,4.124456125,4.160834061,4.201857969,4.248742863,4.305238604,4.374751893,4.456258966,4.549474903,4.654870299,4.767480959,4.88476202,5.005344475,5.128798037,5.256098342,5.388676388,5.524830585,5.663049737,5.803255985,5.943422702,6.078184363,6.205284884,6.327169534,6.44073706,6.544008222,6.640207851,6.729805017,6.812459046,6.885184731,6.950642413,7.014114432,7.077365586,7.152135822,7.248671746,7.369788745,7.514266831,7.642488157,7.727091514,
IDA only,IDX,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.336963565,3.32593703,3.320199363,3.316397575,3.315290227,3.316252696,3.319431589,3.325538752,3.333442571,3.341252594,3.347129655,3.339927583,3.333790075,3.341212778,3.349887271,3.356550747,3.367778522,3.384663084,3.399633314,3.412615687,3.422453789,3.428933844,3.432879077,3.432953045,3.433997439,3.440014387,3.447936277,3.459041779,3.468374573,3.471541919,3.473456407,3.475898513,3.476738052,3.474316928,3.469704598,3.46763424,3.468461911,3.472749241,3.482886815,3.498327951,3.515428359,3.529989184,3.543412674,3.556394821,3.567895794,3.577898046,3.587287761,3.596358207,3.605175039,3.616462278,3.632898617,3.654504917,3.683485505,3.719806923,3.75978135,3.806723372,3.861202106,3.923178376,3.992501931,4.066776191,4.135341174,4.193933681,
Isle of Man,IMN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,19.91363309,20.34509056,20.62115808,20.85355302,21.13616442,21.50495856,21.82290618,22.04966709,22.26694915,22.49852702,22.77391142,22.96332224,22.98706648,22.97426895,22.98110724,23.0166037,23.09624351,23.18119078,23.25403269,23.32112702,23.33736939,23.3343718,23.25498681,23.08377235,23.07806691,23.27501416,23.36619258,23.19763008,22.90775633,22.60737113,22.3113492,22.1078445,21.96081669,21.76592219,21.52556237,21.29055036,21.01739752,20.63952323,20.200539,19.73833828,19.30694351,19.02141144,18.91218073,18.87128113,18.85469615,18.89262954,18.93150078,18.92970466,18.95884714,19.03513811,19.14160141,19.42429951,19.89598409,20.39813309,20.87852366,21.33289078,21.74780337,22.1018187,22.38362808,22.62101535,22.87751975,23.09419676,
